lane_id	lane_label	region_or_league	topic_code	topic_family	status	query_formulations	searched_domains_source_families	year_coverage	retained_events	negative_search_result	second_pass_discovery_result	closure_reason	reason_if_not_applicable_or_blocked	source_quality_note	wave2_notes
EUROPE	Europe	Europe	F	scouting / analytics / AI / technology	SEARCHED_NEEDS_MORE	European baseball club competition scouting / analytics / AI / technology promotion relegation history || Europe scouting / analytics / AI / technology official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe scouting / analytics / AI / technology failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	G	staff / culture / organizational knowledge	SEARCHED_NEEDS_MORE	European baseball club competition staff / culture / organizational knowledge promotion relegation history || Europe staff / culture / organizational knowledge official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe staff / culture / organizational knowledge failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	H	opponent research / adaptation	SEARCHED_NEEDS_MORE	European baseball club competition opponent research / adaptation promotion relegation history || Europe opponent research / adaptation official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe opponent research / adaptation failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	I	player identity / psychology / agency	SEARCHED_NEEDS_MORE	European baseball club competition player identity / psychology / agency promotion relegation history || Europe player identity / psychology / agency official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe player identity / psychology / agency failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	J	injury / fatigue / health	SEARCHED_NEEDS_MORE	European baseball club competition injury / fatigue / health promotion relegation history || Europe injury / fatigue / health official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe injury / fatigue / health failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	K	business / fans / media / stadiums	SEARCHED_NEEDS_MORE	European baseball club competition business / fans / media / stadiums promotion relegation history || Europe business / fans / media / stadiums official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe business / fans / media / stadiums failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	L	governance / labor / player associations	SEARCHED_NEEDS_MORE	European baseball club competition governance / labor / player associations promotion relegation history || Europe governance / labor / player associations official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe governance / labor / player associations failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	M	integrity / scandals / enforcement	SEARCHED_NEEDS_MORE	European baseball club competition integrity / scandals / enforcement promotion relegation history || Europe integrity / scandals / enforcement official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe integrity / scandals / enforcement failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	N	global development	SEARCHED_SATURATED	European baseball club competition global development promotion relegation history || Europe global development official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe global development failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	PNN-033;PNW2-037	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-033,PNW2-037 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	O	country-specific systems	SEARCHED_NEEDS_MORE	European baseball club competition country-specific systems promotion relegation history || Europe country-specific systems official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe country-specific systems failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	P	tournaments / all-star	SEARCHED_NEEDS_MORE	European baseball club competition tournaments / all-star promotion relegation history || Europe tournaments / all-star official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe tournaments / all-star failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	PNW2-037	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNW2-037 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
EUROPE	Europe	Europe	Q	rare structural events	SEARCHED_SATURATED	European baseball club competition rare structural events promotion relegation history || Europe rare structural events official archive history 1990-2026 source-families=WBSC Europe reports/regulations;member federation pages || second-pass Europe rare structural events failure reversal negative result	WBSC Europe reports/regulations;member federation pages	1990-2026	PNN-033;PNW2-037	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-033,PNW2-037 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	A	rules / on-field environment	SEARCHED_NEEDS_MORE	Africa baseball federation development rules / on-field environment history || Africa rules / on-field environment official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa rules / on-field environment failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	PNW2-038	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNW2-038 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	B	draft / amateur acquisition	SEARCHED_NEEDS_MORE	Africa baseball federation development draft / amateur acquisition history || Africa draft / amateur acquisition official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa draft / amateur acquisition failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	C	contracts / FA / player movement	BLOCKED	Africa baseball federation development contracts / FA / player movement history || Africa contracts / FA / player movement official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa contracts / FA / player movement failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Primary source depth was not sufficient to close this cell without importing unverified legal, medical, or club-level claims.	Second pass found contextual references but no authoritative event that safely closes the cell.	BLOCKED pending source-authority escalation or language-specific archival work.	Source quality/depth blocker; do not infer missing mechanisms.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	D	organization / roster / competitive balance	SEARCHED_NEEDS_MORE	Africa baseball federation development organization / roster / competitive balance history || Africa organization / roster / competitive balance official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa organization / roster / competitive balance failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	E	player development	SEARCHED_NEEDS_MORE	Africa baseball federation development player development history || Africa player development official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa player development failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	F	scouting / analytics / AI / technology	SEARCHED_NEEDS_MORE	Africa baseball federation development scouting / analytics / AI / technology history || Africa scouting / analytics / AI / technology official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa scouting / analytics / AI / technology failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	G	staff / culture / organizational knowledge	SEARCHED_NEEDS_MORE	Africa baseball federation development staff / culture / organizational knowledge history || Africa staff / culture / organizational knowledge official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa staff / culture / organizational knowledge failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	PNW2-038	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNW2-038 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	H	opponent research / adaptation	SEARCHED_NEEDS_MORE	Africa baseball federation development opponent research / adaptation history || Africa opponent research / adaptation official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa opponent research / adaptation failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	I	player identity / psychology / agency	SEARCHED_NEEDS_MORE	Africa baseball federation development player identity / psychology / agency history || Africa player identity / psychology / agency official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa player identity / psychology / agency failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	J	injury / fatigue / health	BLOCKED	Africa baseball federation development injury / fatigue / health history || Africa injury / fatigue / health official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa injury / fatigue / health failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Primary source depth was not sufficient to close this cell without importing unverified legal, medical, or club-level claims.	Second pass found contextual references but no authoritative event that safely closes the cell.	BLOCKED pending source-authority escalation or language-specific archival work.	Source quality/depth blocker; do not infer missing mechanisms.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	K	business / fans / media / stadiums	SEARCHED_NEEDS_MORE	Africa baseball federation development business / fans / media / stadiums history || Africa business / fans / media / stadiums official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa business / fans / media / stadiums failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	L	governance / labor / player associations	SEARCHED_NEEDS_MORE	Africa baseball federation development governance / labor / player associations history || Africa governance / labor / player associations official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa governance / labor / player associations failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	PNW2-038	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNW2-038 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	M	integrity / scandals / enforcement	BLOCKED	Africa baseball federation development integrity / scandals / enforcement history || Africa integrity / scandals / enforcement official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa integrity / scandals / enforcement failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Primary source depth was not sufficient to close this cell without importing unverified legal, medical, or club-level claims.	Second pass found contextual references but no authoritative event that safely closes the cell.	BLOCKED pending source-authority escalation or language-specific archival work.	Source quality/depth blocker; do not infer missing mechanisms.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	N	global development	SEARCHED_SATURATED	Africa baseball federation development global development history || Africa global development official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa global development failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	PNN-034;PNW2-038	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-034,PNW2-038 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	O	country-specific systems	SEARCHED_NEEDS_MORE	Africa baseball federation development country-specific systems history || Africa country-specific systems official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa country-specific systems failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	P	tournaments / all-star	SEARCHED_NEEDS_MORE	Africa baseball federation development tournaments / all-star history || Africa tournaments / all-star official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa tournaments / all-star failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AFRICA	Africa	Africa	Q	rare structural events	SEARCHED_NEEDS_MORE	Africa baseball federation development rare structural events history || Africa rare structural events official archive history 1990-2026 source-families=WBSC Africa reports;member federation/tournament pages || second-pass Africa rare structural events failure reversal negative result	WBSC Africa reports;member federation/tournament pages	1990-2026	PNN-034;PNW2-038	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-034,PNW2-038 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	A	rules / on-field environment	SEARCHED_NEEDS_MORE	Australia Oceania baseball league rules / on-field environment history pathway || Australia / Oceania rules / on-field environment official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania rules / on-field environment failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	PNN-036;PNW2-040	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-036,PNW2-040 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	B	draft / amateur acquisition	SEARCHED_NEEDS_MORE	Australia Oceania baseball league draft / amateur acquisition history pathway || Australia / Oceania draft / amateur acquisition official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania draft / amateur acquisition failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	PNN-008	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-008 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	C	contracts / FA / player movement	SEARCHED_NEEDS_MORE	Australia Oceania baseball league contracts / FA / player movement history pathway || Australia / Oceania contracts / FA / player movement official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania contracts / FA / player movement failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	PNN-008	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-008 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	D	organization / roster / competitive balance	SEARCHED_SATURATED	Australia Oceania baseball league organization / roster / competitive balance history pathway || Australia / Oceania organization / roster / competitive balance official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania organization / roster / competitive balance failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	PNW2-039;PNW2-041	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNW2-039,PNW2-041 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	E	player development	SEARCHED_SATURATED	Australia Oceania baseball league player development history pathway || Australia / Oceania player development official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania player development failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	PNN-008;PNN-035;PNW2-039	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-008,PNN-035,PNW2-039 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	F	scouting / analytics / AI / technology	SEARCHED_NEEDS_MORE	Australia Oceania baseball league scouting / analytics / AI / technology history pathway || Australia / Oceania scouting / analytics / AI / technology official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania scouting / analytics / AI / technology failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	PNN-035	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-035 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	G	staff / culture / organizational knowledge	SEARCHED_NEEDS_MORE	Australia Oceania baseball league staff / culture / organizational knowledge history pathway || Australia / Oceania staff / culture / organizational knowledge official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania staff / culture / organizational knowledge failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	PNN-035	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-035 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	H	opponent research / adaptation	SEARCHED_NEEDS_MORE	Australia Oceania baseball league opponent research / adaptation history pathway || Australia / Oceania opponent research / adaptation official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania opponent research / adaptation failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	I	player identity / psychology / agency	SEARCHED_NEEDS_MORE	Australia Oceania baseball league player identity / psychology / agency history pathway || Australia / Oceania player identity / psychology / agency official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania player identity / psychology / agency failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	PNN-008	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNN-008 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	J	injury / fatigue / health	SEARCHED_NEEDS_MORE	Australia Oceania baseball league injury / fatigue / health history pathway || Australia / Oceania injury / fatigue / health official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania injury / fatigue / health failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	K	business / fans / media / stadiums	SEARCHED_SATURATED	Australia Oceania baseball league business / fans / media / stadiums history pathway || Australia / Oceania business / fans / media / stadiums official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania business / fans / media / stadiums failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	PNN-037;PNW2-041	No materially distinct mechanism beyond existing PW/open domains was retained after the second pass.	Second pass retained PNN-037,PNW2-041 as evidence.	Two formulation families plus source checking reached bounded saturation; later archival discoveries remain admissible.		Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	L	governance / labor / player associations	SEARCHED_NEEDS_MORE	Australia Oceania baseball league governance / labor / player associations history pathway || Australia / Oceania governance / labor / player associations official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania governance / labor / player associations failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	PNW2-040	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	Second pass retained PNW2-040 but did not establish saturation.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
AUSTRALIA_OCEANIA	Australia / Oceania	Oceania	M	integrity / scandals / enforcement	SEARCHED_NEEDS_MORE	Australia Oceania baseball league integrity / scandals / enforcement history pathway || Australia / Oceania integrity / scandals / enforcement official archive history 1989-2026 source-families=Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal || second-pass Australia / Oceania integrity / scandals / enforcement failure reversal negative result	Baseball Australia;ABL;WBSC Oceania;National Sports Tribunal	1989-2026	-	Searches found covered mechanisms, source-thin references, or details not safe to generalize.	No high-confidence distinct event retained.	Not closed: keep open for a targeted later pass; retained evidence is a bounded seed.	Coverage depth remains incomplete; this is not a completion claim.	Primary/official checked where available; secondary context is marked in event rows.	Independent cell receipt; not closed by query-count alone.
